,title,tags
6028,Secretary Of Education Forced To Take Up Stripping To Put Nation Through School,"Vol 48 Issue 47, SEE MORE: News"
6029,8-Year-Old Palestinian Boy Pleasantly Surprised He Hasn't Been Killed Yet,"News in Brief, Vol 48 Issue 47, SEE MORE: News"
6030,Fighting Continues Over World's Holiest Bombing Sites,"Vol 48 Issue 47, SEE MORE: News"
6031,Historians Discover Meditation Spread From Ancient China By Annoying Monk Who Wouldn’t Shut Up About How It Changed His Life,"World, history, SEE MORE: News, Vol 53 Issue 40"
6032,Environmental Ad Campaign Encourages Turning Shower Off After Showering,"News in Brief, Vol 48 Issue 47, SEE MORE: Science & Technology"
6033,Organ Transplants Might Favor Wealthier Patients,"SEE MORE: Opinion, American Voices, Vol 51 Issue 45"
6034,Obama Commutes 330 Sentences On Last Day In Office,"Vol 53 Issue 02, SEE MORE: Opinion, American Voices"
6035,The Hardest Part Of Being A Parent Is Telling Your Son You Can’t Promote Him From VP For A Few Years,"business, Family, Vol 51 Issue 45, By Dennis Bricker, Commentary, SEE MORE: Opinion"
6036,Butterball Releases New Travel-Size Turkey,"News in Photos, SEE MORE: News, business, food, Vol 51 Issue 45"
6037,Fraternity Sues ‘Rolling Stone’ For $$25 Million,"SEE MORE: Opinion, American Voices, Vol 51 Issue 45"
6038,President Donald Trump: The First 100 Days,"Vol 53 Issue 02, SEE MORE: Special Coverage"
6039,Nation Figured Everything Would Run On Some Kind Of Cubes Of Blue Energy By Now,"News, technology, SEE MORE: Science & Technology, Vol 51 Issue 45"
6040,Chili’s Customer Who Just Finished Ribs Platter Given Complimentary Hose-Down,"News in Photos, SEE MORE: News, business, food, Vol 51 Issue 45"
6041,Darker Sense Of Humor Could Be Early Sign Of Dementia,"SEE MORE: Opinion, American Voices, Vol 51 Issue 45"
6042,Report: Retailers Pull In $$5 Billion Annually From Women Coming Off Street To Avoid Harassment,"News in Brief, business, Vol 51 Issue 45, women, SEE MORE: News, money"
6043,"Mascot Hijinks Cost University $$123,000","SEE MORE: Opinion, American Voices, Vol 51 Issue 45"
6044,Relationship Experts Recommend Single Women Try Bathing In Open Stream Until Suitor Glimpses Them Through Trees,"SEE MORE: Lifestyle, News in Brief, Vol 51 Issue 45, dating, relationships"
6045,‘Seek Funding’ Step Added To Scientific Method,"News in Brief, science, SEE MORE: Science & Technology, Vol 51 Issue 45"
6046,Report: 1 in 5 NYC Adults Suffers Mental Health Issues,"SEE MORE: Opinion, American Voices, Vol 51 Issue 45"
6047,Guys' Night Out To Include Several Key Non-Guys,"men, Vol 40 Issue 23, SEE MORE: gender, News in Brief, Featured Section: Masculinity"
6048,Kennedy Family Releases List Of Tragic Ways Remaining Members Could Die,"SEE MORE: News, death, Vol 48 Issue 21"
6049,Alabama School System's Lone Textbook Falling Apart,"education, SEE MORE: News, Vol 48 Issue 21"
6050,First McDonald's Opens With A Young Grimace Just Starting Out As A Cashier,"history, SEE MORE: News, video"
6051,Man Finally Put In Charge Of Struggling Feminist Movement,"SEE MORE: Featured Section: Masculinity, News, Vol 48 Issue 15"
6052,Nation's Slicked-Back-Hair Men Rally Against Negative Hollywood Portrayal,"SEE MORE: Featured Section: Masculinity, News, prejudice, Vol 44 Issue 20"
6053,Nation Impressed By Feats Of Very Strong Little Boy,"SEE MORE: Featured Section: Masculinity, News, Vol 48 Issue 04"
6054,New Texas-Style Yogurt To Feed Man-Size Hunger For Yogurt,"News, SEE MORE: business, Vol 44 Issue 14, Featured Section: Masculinity"
6055,Horkheimer Hospitalized,"News, SEE MORE: Science & Technology, Vol 31 Issue 13"
6056,Oprah's Book Club,"Vol 31 Issue 13, SEE MORE: Infographic"
6057,A Gentleman Never Discloses Who Sucked Him Off,"men, Charles Dubno, Commentary, Featured Section: Masculinity, Vol 41 Issue 20, SEE MORE: Opinion"
6058,Pharmaceutical Company Says Its New Anti-Depressant Is 'Worthless And Dumb',"News, doctors, Vol 31 Issue 13, SEE MORE: health, products, patriotism"
6059,Scientists Find Thousands Of Previously Undiscovered Species Cowering In Amazon Rainforest,"animals, News, Nature, SEE MORE: Science & Technology, Vol 48 Issue 21"
6060,Target Range Under Fire From Community Members,"Vol 31 Issue 13, SEE MORE: News in Photos"
6061,"Horoscope for the week of April 9, 1997","Vol 31 Issue 13, SEE MORE: Horoscope"
6062,"Aliens Arrive Late: 'Sorry, Hope Nobody's Killed Themselves Yet,' Say Aliens","Vol 31 Issue 13, SEE MORE: patriotism, News in Photos"
6063,The McVeigh Trial,"Vol 31 Issue 13, SEE MORE: patriotism, American Voices"
6064,Police Sketch Artist Admits To Only Drawing People Who Have Wronged Him,"SEE MORE: people, News in Brief, Vol 31 Issue 13"
6065,Indonesian Nine-Year-Old Loves To Volunteer,"SEE MORE: people, News, asia, Vol 31 Issue 13"
6066,"I Am The Way, The Truth And The Light","Vol 31 Issue 13, SEE MORE: Opinion, A Rubberband Ball, Commentary"
6067,Our Nation's Guard Rails: Are They Safe Enough?,"Vol 31 Issue 13, SEE MORE: patriotism, News in Photos"
6068,The Sinking Of The Titanic: 100 Years Later,"SEE MORE: News, Vol 48 Issue 16, transportation, Infographic"
6069,GSA Under Fire,"SEE MORE: Opinion, American Voices, Vol 48 Issue 16"
6070,Vatican Tightens Nocturnal Emissions Standards,"SEE MORE: News, religion, Vol 48 Issue 16, Radio News"
6071,Who's Sleeping In The Guest Room?,"SEE MORE: Opinion, Statshot, Vol 48 Issue 16"
6072,Wal-Mart Executives Kind Of Weirded Out By Town Not Putting Up Any Resistance To Store Opening,"News in Brief, SEE MORE: News, community, Vol 48 Issue 16"
6073,Dick Clark Dead,"SEE MORE: Opinion, American Voices, Vol 48 Issue 16"
6074,Staff Of New Thai Restaurant Desperately Hoping Area Couple Will Try Eating There Sometime,"SEE MORE: Lifestyle, Vol 49 Issue 06, News in Brief"
6075,Sarah Sanders,
6076,Vol 53 Issue 07,
6077,Ad Industry Veterans Honored With Cola War Memorial,"News, SEE MORE: patriotism, Vol 31 Issue 13, advertising"
6078,New Railway Line To Be Built Straight Up Your Ass,"Vol 30 Issue 11, SEE MORE: News in Photos"
6079,Phil Babcock,
6080,Angry Lumberjack Demands Hearty Breakfast,"Vol 30 Issue 11, SEE MORE: News in Photos"
6081,Duane Bickels,
6082,Norwegian Mass-Murderer Would Prefer Execution,"SEE MORE: Opinion, American Voices, Vol 48 Issue 16"
6083,Coca-Cola Introduces New 30-Liter Size,"News, SEE MORE: business, products, Vol 30 Issue 11"
6084,Report: Peanut Butter Contains Traces Of Rat Feces But Life's Weird Like That Sometimes,"Video, SEE MORE: Science & Technology"
6085,Outer Space Discoveries,"Vol 30 Issue 11, SEE MORE: Science & Technology, Infographic"
6086,Gun Used To Kill Man In City,"Vol 30 Issue 11, SEE MORE: patriotism, News in Photos"
6087,I Love Being a Hostage,"Katherine Halberd, SEE MORE: Opinion, Vol 30 Issue 11, Commentary"
6088,Family Saved By Three-Way Inflatable Goat,"Vol 30 Issue 11, SEE MORE: News in Brief"
6089,Man Avoids Messing With Texas,"Vol 30 Issue 11, SEE MORE: News in Brief"
6090,The Magic Number,"Vol 30 Issue 11, SEE MORE: American Voices"
6091,"Drop Dead, Every Last One of You!","Vol 30 Issue 11, SEE MORE: Commentary, T. Herman Zweibel"
6092,"Horoscope for the week of October 22, 1996","Vol 30 Issue 11, SEE MORE: Horoscope"
6093,"Look at Me, I'm Doin' Tricks!","SEE MORE: Opinion, Vol 30 Issue 11, Orson Toffleson, Commentary"
6094,Fourth Tool Discovered,"Vol 30 Issue 11, SEE MORE: News in Brief"
6095,George H.W. Bush Hasn't Seen Anyone From His Secret Service Detail In Years,"News in Brief, SEE MORE: News, politicians, Vol 48 Issue 16"
6096,Fifth Tool Discovered,"Vol 30 Issue 11, SEE MORE: News in Brief"
6097,"Well, Well, Well, Look Who’s Come Crawling To His Uncle To Hear His Fleetwood Mac Concert Stories","Vol 48 Issue 16, Commentary, Michael Fleischmann, music, SEE MORE: Opinion, Our Annual Year 2012"
6098,"'Well, That Was Cool,' Say Archaeologists Before Dumping Bones Of King Richard III Back Into Hole","News in Brief, SEE MORE: News, Vol 49 Issue 06"
6099,The Color On The Left Or The Right: Which Do You Think Is Better For A Living Room Accent Wall?,"SEE MORE: Lifestyle, Sunday Magazine, Vol 48 Issue 16"
6100,University Shuts Down Marijuana Rally,"SEE MORE: Opinion, American Voices, Vol 48 Issue 16"
6101,Company Posts Job Listing As If Position Not Already Filled By Existing Employee's Friend,"SEE MORE: News, Vol 49 Issue 06"
6102,Ex-Sniper Shot Dead After Surviving Years In Harrowing United States,"News in Brief, SEE MORE: News, Vol 49 Issue 06"
6103,Secondhand Smoke Linked To Secondhand Coolness,"News, SEE MORE: health, Vol 30 Issue 11, patriotism"
6104,Paul manafort,
6105,Super Monkey Collider Loses Funding,"News, Vol 30 Issue 11, environment, SEE MORE: Science & Technology"
6106,Employees: Are They Costing U.S. Businesses Too Much Money?,"News in Photos, coworkers, Vol 34 Issue 01, jobs, SEE MORE: Economy"
6107,'Please Don't Feed The Poor' Campaign Catching On,"SEE MORE: patriotism, government, News in Brief, poor, Vol 34 Issue 01, food, animals"
6108,The Week In Pictures,"SEE MORE: News, Vol 48 Issue 16, Slideshow"
6109,'Keep-Cool' Tips,"weather, SEE MORE: Tips, Infographic: Tips, Vol 34 Issue 01"
6110,New Product Available,"News, SEE MORE: business, Vol 34 Issue 01, trends, products, Economy"
6111,"Nerds Take Over Military Base With Computers, Other Nerd Shit","SEE MORE: Radio News, Vol 43 Issue 24"
6112,"January 23, 1924","SEE MORE: History, Vol 40 Issue 03"
6113,"June 13, 1967","SEE MORE: History, Vol 43 Issue 24"
6114,50 Most Attainable Women,"SEE MORE: Sunday Magazine, Vol 43 Issue 24"
6115,St. Christopher Statue Embedded In Motorist's Forehead,"SEE MORE: Radio News, Vol 43 Issue 24"
6116,"Dolph Lundgren Wins Long, Courageous Battle With Fame","SEE MORE: Radio News, Vol 43 Issue 24"
6117,Bush Nominates Anti-Gay Surgeon General,"SEE MORE: patriotism, gay & lesbian, American Voices, bush administration, Vol 43 Issue 24"
6118,Google Blasted Over Privacy,"American Voices, SEE MORE: Science & Technology, Vol 43 Issue 24"
6119,Harry Potter And The Bookstore Losses,"SEE MORE: business, American Voices, Vol 43 Issue 24"
6120,Middle Manager Announces Plans To Skedaddle,"jobs, News in Brief, sex, SEE MORE: workplace, Vol 43 Issue 24"
6121,"Editorial Cartoon - June 18, 2007","SEE MORE: Editorial Cartoon, Vol 43 Issue 24"
6122,Entire Meal Pig-Based,"SEE MORE: Radio News, Vol 43 Issue 24"
6123,Scientists Abandon AI Project After Seeing The Matrix,"movies, News, SEE MORE: Science & Technology, Vol 40 Issue 03"
6124,Holding A Yard Sale,"SEE MORE: Infographic: Tips, Vol 40 Issue 30"
6125,Lifelong Love Affair With Music Ends At Age 35,"News, SEE MORE: Pop Culture, Vol 40 Issue 30"
6126,John Glenn Installed In Smithsonian,"space, News, Vol 40 Issue 30, SEE MORE: Science & Technology, celebrities"
6127,Flaming Bag Of Shit Intended For Apartment 314,"SEE MORE: News in Photos, Vol 40 Issue 30"
6128,"July 28, 1953","SEE MORE: History, Vol 40 Issue 30"
6129,The 9/11 Panel Report,"SEE MORE: patriotism, American Voices, Vol 40 Issue 30"
6130,Narcissist Mentally Undresses Self,"Vol 40 Issue 03, SEE MORE: News in Brief"
6131,"Horoscope for the week of July 28, 2004","SEE MORE: Horoscope, Vol 40 Issue 30"
6132,Traveler Amazed By Sheer Number of Mexicans,"foreign affairs, Vol 40 Issue 30, SEE MORE: World, News in Brief, travel"
6133,Internet Collapses Under Sheer Weight Of Baby Pictures,"kids, Internet, technology, News in Brief, SEE MORE: Science & Technology, Vol 40 Issue 30, old internet"
6134,Who Was Ulysses S. Grant?,"SEE MORE: Statshot, Vol 40 Issue 30"
6135,Disgruntled Liberals Publishing At Furious Pace,"News in Photos, SEE MORE: books, Vol 40 Issue 03"
6136,By Dennis Bricker,
6137,Kennel Certificate Proves Who Puppy Daddy Is,"animals, SEE MORE: Family, News in Brief, Vol 40 Issue 30"
6138,Israel's West Bank Wall,"American Voices, middle east, SEE MORE: World, israel, Vol 40 Issue 03"
6139,Conspiracies,
6140,14-Word Diet Stretched To 200 Pages,"News in Brief, SEE MORE: fitness, Vol 40 Issue 03"
6141,What Are We Pretending To Know?,"SEE MORE: Statshot, Vol 40 Issue 03"
6142,New Viacom Ad Tells Employees To Get Back To Work,"SEE MORE: business, corporations, News in Brief, advertising, Vol 40 Issue 03, jobs"
6143,Special coverage,
6144,"Horoscope for the week of January 21, 2004","SEE MORE: Horoscope, Vol 40 Issue 03"
6145,"Horoscope for the week of August 5, 1998","SEE MORE: Horoscope, Vol 34 Issue 01"
6146,We Gave Rex To A Nice Farm Family vs. They Had Me Put To Sleep At The Vet,"SEE MORE: death, Point/Counterpoint, Vol 34 Issue 01, Family, Marjorie Dorner, Rex, animals"
6147,Allstate Charged With Operating Protection Racket,"SEE MORE: business, News in Photos, health, crime, Vol 34 Issue 01, advertising"
6148,From The Diaries Of My Father,"T. Herman Zweibel, SEE MORE: Commentary, Vol 34 Issue 01"
6149,Child So Stupid She Sees Letters Backwards,"mental health, elementary school, Vol 34 Issue 01, SEE MORE: education, News in Brief"
6150,Charles Dubno,
6151,Video – This Week In History,
6152,New Smokable Nicotine Sticks: Can They Help Smokers Quit?,"News, health, products, SEE MORE: Science & Technology, Vol 33 Issue 25"
6153,Kellogg's Pulls Controversial 'Choco-Bastard' From Store Shelves,"News in Brief, SEE MORE: business, Vol 33 Issue 25"
6154,Sudanese 14-Year-Old Has Midlife Crisis,"kids, News, SEE MORE: World, war, Vol 34 Issue 01, africa"
6155,Fry-Cook Disciplined,"service industry, News, Vol 33 Issue 25, SEE MORE: workplace, cooking"
6156,Why Can't I Sell Any Of These Fucking Bibles?,"SEE MORE: Opinion, Edwin Childress, Vol 33 Issue 25, Commentary"
6157,Chinese Graduate Student Pursues Master's In Political Silence,"News in Photos, SEE MORE: education, Vol 33 Issue 25"
6158,Nation's Insomniacs Speak Out Against World's-Strongest-Man Competitions,"SEE MORE: Ecstasy Of Defeat, News in Photos, Vol 33 Issue 25"
6159,Sometimes I Think I Have ESP!,"SEE MORE: Commentary, Jean Teasdale, Vol 33 Issue 25"
6160,"Horoscope for the week of July 22, 1998","SEE MORE: Horoscope, Vol 33 Issue 25"
6161,A Day At The Senior Center,"T. Herman Zweibel, SEE MORE: Commentary, Vol 33 Issue 25"
6162,Is Your Privacy Being Violated? An Exclusive Hidden-Camera Investigation,"SEE MORE: News in Photos, Vol 33 Issue 25"
6163,Hero Lawyer Uses Technicality To Free Guilty Man,"Vol 33 Issue 25, SEE MORE: News in Brief"
6164,Protecting Your Kids From Inappropriate On-Line Material,"SEE MORE: Infographic: Tips, Vol 33 Issue 25"
6165,Report: 98 Percent Of Americans Afraid Of 98 Percent Of Americans,"News in Brief, SEE MORE: Science & Technology, Vol 33 Issue 25"
6166,Eric Cantor Tossed By Bucking Mitch McConnell During Congressional Rodeo,"News in Photos, SEE MORE: News, Our Annual Year 2012, Vol 48 Issue 16"
6167,Poll: Support For Afghanistan War Up Among Americans Who Love Horrible Situations,"News in Brief, SEE MORE: News, Vol 48 Issue 16"
6168,Biden Pins Up Guitar Lesson Flyers On White House Bulletin Board,"SEE MORE: joseph biden, News in Photos, Vol 48 Issue 04, Featured Section: Masculinity"
6169,A Rubberband Ball,
6170,48-Year-Old Man Actually Very Open To Dating 25-Year-Olds,"SEE MORE: Featured Section: Masculinity, News, Vol 48 Issue 07"
6171,Monopoly To Replace Thimble Piece,"SEE MORE: Opinion, American Voices, Vol 53 Issue 07"
6172,"Donald Trump Stares Forlornly At Tiny, Aged Penis In Mirror Before Putting On Clothes, Beginning Day","Donald Trump, Vol 48 Issue 25, SEE MORE: News, Featured Section: Masculinity"
6173,2016 Sees Record Number Of Female-Led Films,"SEE MORE: Opinion, American Voices, Vol 53 Issue 07"
6174,"We've Had Our Differences, But I'd Be Willing To Serve As Obama's Secretary Of State","Commentary, SEE MORE: Opinion, Kid Rock, Vol 48 Issue 51, Featured Section: Masculinity"
6175,Harvard Names Rihanna Humanitarian Of The Year,"SEE MORE: Opinion, American Voices, Vol 53 Issue 07"
6176,‘Wall Street Journal’ Reintroduces Nudes After Failed Yearlong Experiment,"News in Brief, SEE MORE: News, media, Vol 53 Issue 07"
6177,Trump Rolls Back Transgender Protections,"SEE MORE: Opinion, American Voices, Vol 53 Issue 07"
6178,Study: Bees Capable Of Complex Learning,"SEE MORE: Opinion, American Voices, Vol 53 Issue 07"
6179,Maria Sturgess,
6180,Katherine Halberd,
6181,"December 10, 1936","SEE MORE: History, Vol 41 Issue 50"
6182,Your Horoscope 4150,"SEE MORE: Horoscope, Vol 41 Issue 50"
6183,Orson Toffleson,
6184,Michael Fleischmann,
6185,Iraqi Insurgency On The Internet,"SEE MORE: World, Vol 41 Issue 50, Infographic"
6186,Baby Panda Names,"SEE MORE: Statshot, Vol 41 Issue 50"
6187,Iraqis Head To Polls,"SEE MORE: American Voices, Vol 41 Issue 50"
6188,Community Comes Together To Paint Over Ugly Mural,"SEE MORE: Radio News, Vol 41 Issue 50"
6189,Race Riots In Australia,"American Voices, race, SEE MORE: crime, civil rights, Vol 41 Issue 50"
6190,Vatican Gives Popular Jesus Character A Whole New Look,"SEE MORE: christianity, Radio News, pope, Vol 41 Issue 50"
6191,Howard Stern Leaves The Air,"American Voices, media, Vol 41 Issue 50, SEE MORE: celebrities"
6192,I Guess I Got A Girlfriend,"couples, drugs, SEE MORE: relationships, Jim Anchower, Commentary, Vol 41 Issue 41"
6193,Cat Likes It Doggy Style,"Vol 41 Issue 41, News in Photos, sex, SEE MORE: animals"
6194,God Returns From 2000-Year Vacation,"Vol 41 Issue 50, Radio News, judaism, christianity, God, SEE MORE: religion, holidays"
6195,"Oh My God, I Am So Drunk On Power Right Now","jobs, drugs, business, Commentary, Travis Briswalther, SEE MORE: Opinion, Vol 41 Issue 41"
6196,Christian Bale Given Neutered Male Statuette Named Oscar,"Vol 47 Issue 09, SEE MORE: News in Brief"
6197,Your Horoscope,"SEE MORE: Horoscope, Vol 41 Issue 41"
6198,"October 10, 1991","Supreme Court, sex, history, History, SEE MORE: crime, Vol 41 Issue 41"
6199,Remains Of Al-Qaeda,"terrorism, al-qaeda, SEE MORE: World, Vol 41 Issue 41, Infographic"
6200,Love: The Crazy Hippie Fad Goes Mainstream,"trends, SEE MORE: relationships, couples, Sunday Magazine, Vol 41 Issue 41"
6201,Local Man Shot With Girly Pistol,"gender, Radio News, SEE MORE: crime, Vol 41 Issue 41"
6202,Harriet Miers Nomination,"American Voices, george w. bush, Supreme Court, Vol 41 Issue 41, SEE MORE: bush administration"
6203,Final Installment Of Frogger Trilogy Poised To Sweep Oscars,"News, video games, Vol 41 Issue 25, SEE MORE: movies"
